average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
61,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,423.1 ,"Payette County, ID",54.0,22790,22888,23163,23507,23951,ID,44499,46595,50817,51835,53643
495,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,522.6 ,"Kootenai County, ID",60.0,149367,153019,157320,161209,165697,ID,48864,52019,56921,56188,62764
462,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,453.7 ,"Kootenai County, ID",60.0,149367,153019,157320,161209,165697,ID,48864,52019,56921,56188,62764
17,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,516.3 ,"Lewis County, ID",52.0,3791,3846,3884,3832,3838,ID,41688,41092,44674,44911,45342
11,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,381.0 ,"Lewis County, ID",52.0,3791,3846,3884,3832,3838,ID,41688,41092,44674,44911,45342
20,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,504.0 ,"Bear Lake County, ID",,5879,5927,6023,6044,6125,ID,48309,45875,51343,53780,54550
12,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,327.2 ,"Bear Lake County, ID",,5879,5927,6023,6044,6125,ID,48309,45875,51343,53780,54550
41,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,503.2 ,"Clearwater County, ID",60.0,8554,8651,8646,8758,8756,ID,42630,43626,46214,46417,49816
27,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,405.4 ,"Clearwater County, ID",60.0,8554,8651,8646,8758,8756,ID,42630,43626,46214,46417,49816
21,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,500.1 ,"Caribou County, ID",56.0,6733,6867,6973,7037,7155,ID,57017,55152,58739,61219,61518
15,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,357.8 ,"Caribou County, ID",56.0,6733,6867,6973,7037,7155,ID,57017,55152,58739,61219,61518
507,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.6 ,"Canyon County, ID",60.0,206842,211381,216858,223236,229849,ID,44585,48461,47915,53381,58670
494,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,444.7 ,"Canyon County, ID",60.0,206842,211381,216858,223236,229849,ID,44585,48461,47915,53381,58670
1112,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.5 ,"Ada County, ID",59.33333333,432862,444486,456548,468764,481587,ID,58431,61571,61469,66827,72295
1085,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,437.3 ,"Ada County, ID",59.33333333,432862,444486,456548,468764,481587,ID,58431,61571,61469,66827,72295
46,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,493.0 ,"Gooding County, ID",61.0,15188,15135,15121,15116,15179,ID,48950,46948,46218,51302,50205
38,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,399.4 ,"Gooding County, ID",61.0,15188,15135,15121,15116,15179,ID,48950,46948,46218,51302,50205
40,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,488.8 ,"Lemhi County, ID",60.0,7737,7709,7829,7932,8027,ID,40087,39934,41153,44248,46062
24,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,342.6 ,"Lemhi County, ID",60.0,7737,7709,7829,7932,8027,ID,40087,39934,41153,44248,46062
259,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,486.0 ,"Bonneville County, ID",54.0,109849,112118,114488,116444,119062,ID,54008,59293,55744,60444,65165
246,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,424.8 ,"Bonneville County, ID",54.0,109849,112118,114488,116444,119062,ID,54008,59293,55744,60444,65165
19,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,475.2 ,"Custer County, ID",58.0,4059,4084,4135,4250,4315,ID,45801,45591,44100,47682,49055
12,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,327.2 ,"Custer County, ID",58.0,4059,4084,4135,4250,4315,ID,45801,45591,44100,47682,49055
167,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,472.9 ,"Bonner County, ID",59.0,41600,42357,43654,44705,45739,ID,44072,48097,47537,51373,56729
139,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.4 ,"Bonner County, ID",59.0,41600,42357,43654,44705,45739,ID,44072,48097,47537,51373,56729
10,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,465.3 ,"Butte County, ID",53.0,2566,2572,2585,2587,2597,ID,43780,41706,45226,50050,51742
9,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,444.0 ,"Butte County, ID",53.0,2566,2572,2585,2587,2597,ID,43780,41706,45226,50050,51742
206,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,464.9 ,"Twin Falls County, ID",61.0,82245,83819,85374,86029,86878,ID,45799,49415,50909,51594,56141
192,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,390.6 ,"Twin Falls County, ID",61.0,82245,83819,85374,86029,86878,ID,45799,49415,50909,51594,56141
124,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,463.8 ,"Nez Perce County, ID",56.0,39995,40136,40289,40256,40408,ID,50939,50030,54729,54476,67645
123,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,437.9 ,"Nez Perce County, ID",56.0,39995,40136,40289,40256,40408,ID,50939,50030,54729,54476,67645
57,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,461.3 ,"Jefferson County, ID",59.0,27127,27830,28439,29405,29871,ID,53555,61156,59869,61927,63078
50,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,381.7 ,"Jefferson County, ID",59.0,27127,27830,28439,29405,29871,ID,53555,61156,59869,61927,63078
32,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,449.3 ,"Owyhee County, ID",49.0,11288,11364,11618,11669,11823,ID,39738,35866,44251,48192,48395
28,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,401.5 ,"Owyhee County, ID",49.0,11288,11364,11618,11669,11823,ID,39738,35866,44251,48192,48395
52,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,448.6 ,"Minidoka County, ID",60.0,20430,20613,20722,20719,21039,ID,45429,48903,48485,53447,56173
43,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,355.5 ,"Minidoka County, ID",60.0,20430,20613,20722,20719,21039,ID,45429,48903,48485,53447,56173
41,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,448.0 ,"Valley County, ID",58.0,10043,10422,10667,11021,11392,ID,51774,58738,56532,60285,64041
28,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,364.8 ,"Valley County, ID",58.0,10043,10422,10667,11021,11392,ID,51774,58738,56532,60285,64041
66,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,443.6 ,"Idaho County, ID",61.0,16301,16236,16373,16476,16667,ID,41157,42049,42503,40569,48866
51,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,381.9 ,"Idaho County, ID",61.0,16301,16236,16373,16476,16667,ID,41157,42049,42503,40569,48866
39,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,436.9 ,"Boundary County, ID",61.0,11299,11701,11965,12016,12245,ID,41803,42725,43835,47118,50709
38,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,444.7 ,"Boundary County, ID",61.0,11299,11701,11965,12016,12245,ID,41803,42725,43835,47118,50709
63,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,434.5 ,"Blaine County, ID",,21636,22062,22373,22771,23021,ID,65272,66210,68101,76113,75778
54,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,387.6 ,"Blaine County, ID",,21636,22062,22373,22771,23021,ID,65272,66210,68101,76113,75778
31,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,429.6 ,"Benewah County, ID",60.0,8996,9021,9157,9218,9298,ID,41368,45285,43570,48451,49303
26,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,403.8 ,"Benewah County, ID",60.0,8996,9021,9157,9218,9298,ID,41368,45285,43570,48451,49303
12,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,426.0 ,"Lincoln County, ID",61.0,5307,5303,5376,5398,5366,ID,46168,47754,49207,50464,50608
10,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,410.8 ,"Lincoln County, ID",61.0,5307,5303,5376,5398,5366,ID,46168,47754,49207,50464,50608
100,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,425.0 ,"Bingham County, ID",56.0,45057,45315,45884,46129,46811,ID,49644,51586,52697,50941,59959
97,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,404.9 ,"Bingham County, ID",56.0,45057,45315,45884,46129,46811,ID,49644,51586,52697,50941,59959
30,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,422.9 ,"Boise County, ID",50.0,6963,7095,7347,7655,7831,ID,52728,50123,56067,56837,64443
22,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,437.2 ,"Boise County, ID",50.0,6963,7095,7347,7655,7831,ID,52728,50123,56067,56837,64443
79,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,420.6 ,"Latah County, ID",61.0,38796,39050,39741,39829,40108,ID,46360,43767,49445,49538,54999
79,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,425.7 ,"Latah County, ID",61.0,38796,39050,39741,39829,40108,ID,46360,43767,49445,49538,54999
44,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,419.0 ,"Madison County, ID",55.0,37989,38972,39370,39261,39907,ID,38065,41199,40666,41827,46177
42,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,365.3 ,"Madison County, ID",55.0,37989,38972,39370,39261,39907,ID,38065,41199,40666,41827,46177
23,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,416.9 ,"Teton County, ID",58.0,10725,11165,11445,11651,12142,ID,58013,60745,63168,68749,73637
17,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,322.8 ,"Teton County, ID",58.0,10725,11165,11445,11651,12142,ID,58013,60745,63168,68749,73637
28,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,405.7 ,"Franklin County, ID",,12955,13320,13467,13704,13876,ID,53901,54427,55056,58170,55421
25,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,366.3 ,"Franklin County, ID",,12955,13320,13467,13704,13876,ID,53901,54427,55056,58170,55421
47,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,405.1 ,"Jerome County, ID",54.5,22971,23433,23768,24066,24412,ID,47034,48590,50728,54020,56320
45,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,387.8 ,"Jerome County, ID",54.5,22971,23433,23768,24066,24412,ID,47034,48590,50728,54020,56320
33,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,398.1 ,"Fremont County, ID",61.0,12812,12914,13122,13155,13099,ID,49555,46465,48581,51155,56162
33,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,429.7 ,"Fremont County, ID",61.0,12812,12914,13122,13155,13099,ID,49555,46465,48581,51155,56162
168,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,396.4 ,"Bannock County, ID",56.0,84184,84676,85482,86674,87808,ID,43298,48453,51093,51300,53306
167,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,366.6 ,"Bannock County, ID",56.0,84184,84676,85482,86674,87808,ID,43298,48453,51093,51300,53306
46,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,384.0 ,"Cassia County, ID",,23499,23479,23650,23791,24030,ID,47932,48983,51323,51804,53284
49,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,384.4 ,"Cassia County, ID",,23499,23479,23650,23791,24030,ID,47932,48983,51323,51804,53284
3,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,380.7 ,"Camas County, ID",58.0,1070,1082,1096,1121,1106,ID,46203,49153,51045,53866,56014
3,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,553.6 ,"Camas County, ID",58.0,1070,1082,1096,1121,1106,ID,46203,49153,51045,53866,56014
10,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,357.1 ,"Oneida County, ID",56.0,4248,4296,4389,4462,4531,ID,47037,46596,60264,52602,55833
9,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,334.5 ,"Oneida County, ID",56.0,4248,4296,4389,4462,4531,ID,47037,46596,60264,52602,55833
16,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,352.6 ,"Power County, ID",,7687,7681,7606,7700,7681,ID,44004,45933,45922,51921,50981
15,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,344.1 ,"Power County, ID",,7687,7681,7606,7700,7681,ID,44004,45933,45922,51921,50981
15,Idaho,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,341.3 ,"Adams County, ID",61.0,3891,3941,4127,4234,4294,ID,39943,42310,43442,45311,50042
11,Idaho,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,361.4 ,"Adams County, ID",61.0,3891,3941,4127,4234,4294,ID,39943,42310,43442,45311,50042
59,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,663.3 ,"Clay County, IL",52.0,13401,13314,13270,13266,13184,IL,43577,43478,45028,45427,49377
47,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,478.3 ,"Clay County, IL",52.0,13401,13314,13270,13266,13184,IL,43577,43478,45028,45427,49377
144,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,657.1 ,"Christian County, IL",60.0,33463,33230,33007,32653,32304,IL,49041,49324,52817,52936,51573
119,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,497.1 ,"Christian County, IL",60.0,33463,33230,33007,32653,32304,IL,49041,49324,52817,52936,51573
24,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,642.6 ,"Brown County, IL",36.0,6753,6637,6609,6563,6578,IL,53516,51826,53875,55327,60254
14,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,395.6 ,"Brown County, IL",36.0,6753,6637,6609,6563,6578,IL,53516,51826,53875,55327,60254
156,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,638.7 ,"Marion County, IL",58.5,38359,38045,37726,37381,37205,IL,43018,45698,45126,46096,52291
131,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,496.5 ,"Marion County, IL",58.5,38359,38045,37726,37381,37205,IL,43018,45698,45126,46096,52291
50,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,636.2 ,"Menard County, IL",,12356,12398,12293,12289,12196,IL,64706,62966,65367,74872,77306
42,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,473.7 ,"Menard County, IL",,12356,12398,12293,12289,12196,IL,64706,62966,65367,74872,77306
48,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,631.5 ,"Cass County, IL",57.0,12843,12672,12492,12312,12147,IL,46647,47511,50568,52486,51011
41,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,492.6 ,"Cass County, IL",57.0,12843,12672,12492,12312,12147,IL,46647,47511,50568,52486,51011
138,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,626.0 ,"Morgan County, IL",0.0,34673,34632,34245,34027,33658,IL,45259,48600,52357,48976,55937
123,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,517.2 ,"Morgan County, IL",0.0,34673,34632,34245,34027,33658,IL,45259,48600,52357,48976,55937
159,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,621.1 ,"Grundy County, IL",,50363,50317,50622,50973,51054,IL,71928,71969,76214,79348,83135
141,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,497.1 ,"Grundy County, IL",,50363,50317,50622,50973,51054,IL,71928,71969,76214,79348,83135
106,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,604.6 ,"Logan County, IL",52.0,29284,29166,29034,28912,28618,IL,58191,53052,56838,52959,53806
108,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,545.2 ,"Logan County, IL",52.0,29284,29166,29034,28912,28618,IL,58191,53052,56838,52959,53806
680,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,602.9 ,"Sangamon County, IL",53.0,198898,198026,197072,195639,194672,IL,57591,55090,61519,62242,61768
693,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,514.0 ,"Sangamon County, IL",53.0,198898,198026,197072,195639,194672,IL,57591,55090,61519,62242,61768
406,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,602.4 ,"Macon County, IL",49.0,107343,106383,105399,104504,104009,IL,48302,47786,51828,50684,52259
387,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,507.1 ,"Macon County, IL",49.0,107343,106383,105399,104504,104009,IL,48302,47786,51828,50684,52259
184,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,601.9 ,"Macoupin County, IL",60.0,45876,45691,45505,45318,44926,IL,50460,52483,51756,53409,54174
158,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,468.4 ,"Macoupin County, IL",60.0,45876,45691,45505,45318,44926,IL,50460,52483,51756,53409,54174
64,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,599.3 ,"Pike County, IL",57.0,15795,15742,15668,15595,15561,IL,45106,41671,43301,47815,54309
54,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,475.5 ,"Pike County, IL",57.0,15795,15742,15668,15595,15561,IL,45106,41671,43301,47815,54309
156,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,597.1 ,"Franklin County, IL",55.0,39383,39075,38995,38695,38469,IL,43428,40246,40682,42071,43695
138,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,481.0 ,"Franklin County, IL",55.0,39383,39075,38995,38695,38469,IL,43428,40246,40682,42071,43695
135,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,592.5 ,"Livingston County, IL",60.0,36605,36107,36124,35714,35648,IL,55474,54339,55003,59323,54422
122,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,486.8 ,"Livingston County, IL",60.0,36605,36107,36124,35714,35648,IL,55474,54339,55003,59323,54422
33,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,589.0 ,"Hamilton County, IL",56.0,8248,8186,8181,8148,8116,IL,45926,47855,49092,53028,51031
24,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,378.5 ,"Hamilton County, IL",56.0,8248,8186,8181,8148,8116,IL,45926,47855,49092,53028,51031
20,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,585.9 ,"Pope County, IL",36.0,4291,4182,4183,4184,4177,IL,41150,42917,43119,43053,46478
14,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,392.4 ,"Pope County, IL",36.0,4291,4182,4183,4184,4177,IL,41150,42917,43119,43053,46478
143,Illinois,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,584.7 ,"Jefferson County, IL",55.5,38272,38214,38045,37708,37684,IL,46460,45746,50622,47425,50531
122,Illinois,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,476.2 ,"Jefferson County, IL",55.5,38272,38214,38045,37708,37684,IL,46460,45746,50622,47425,50531
