average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
30,Illinois,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,446.3 ,"Hardin County, IL",57.0,4067,3991,3922,3893,3821,IL,39128,39143,40160,41713,44573
17552,Illinois,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,446.2 ,"Cook County, IL",53.6,5244088,5224272,5200821,5171960,5150233,IL,56841,60025,61401,63347,69375
6956,Illinois,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,488.0 ,"Cook County, IL",53.6,5244088,5224272,5200821,5171960,5150233,IL,56841,60025,61401,63347,69375
77,Illinois,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,443.9 ,"Johnson County, IL",57.0,12777,12454,12399,12423,12417,IL,46838,48359,49763,53884,55022
35,Illinois,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,442.1 ,"Calhoun County, IL",57.0,4860,4869,4851,4829,4739,IL,51109,50952,55138,56099,63373
703,Illinois,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,441.7 ,"McLean County, IL",49.0,173141,173070,172754,172410,171517,IL,65766,64271,68895,67087,69230
40,Illinois,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,451.1 ,"McLean County, IL",49.0,173141,173070,172754,172410,171517,IL,65766,64271,68895,67087,69230
2230,Illinois,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,441.3 ,"Kane County, IL",57.0,528760,530726,532272,532720,532403,IL,70502,73684,75739,79834,84311
116,Illinois,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,435.9 ,"Kane County, IL",57.0,528760,530726,532272,532720,532403,IL,70502,73684,75739,79834,84311
192,Illinois,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,435.4 ,"Monroe County, IL",55.0,33739,33913,34179,34373,34637,IL,79686,83139,83767,88481,90904
125,Illinois,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,435.2 ,"Fayette County, IL",60.0,22036,21570,21514,21368,21336,IL,41838,46290,45193,47484,48913
110,Illinois,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,424.8 ,"Edgar County, IL",58.0,17603,17519,17390,17360,17161,IL,50306,47062,46916,51577,51333
48,Illinois,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,418.1 ,"Henderson County, IL",55.0,6997,6886,6819,6697,6646,IL,47354,47792,51014,53632,55535
152,Illinois,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,416.4 ,"Jo Daviess County, IL",61.0,22066,21814,21495,21331,21235,IL,51201,54169,51866,56832,62522
260,Illinois,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,410.8 ,"Stephenson County, IL",57.5,45668,45503,44997,44797,44498,IL,46430,45863,48237,47357,51786
15,Illinois,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,366.1 ,"Stephenson County, IL",57.5,45668,45503,44997,44797,44498,IL,46430,45863,48237,47357,51786
37,Illinois,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,392.5 ,"Edwards County, IL",61.0,6511,6536,6448,6387,6395,IL,48329,48884,48649,51280,54930
35,Illinois,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,389.4 ,"Putnam County, IL",,5727,5710,5694,5736,5739,IL,60590,65902,64000,66319,74367
463,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,534.5 ,"Morgan County, IN",,69559,69633,69793,70137,70489,IN,58376,60482,61068,66151,63414
461,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,536.6 ,"Morgan County, IN",,69559,69633,69793,70137,70489,IN,58376,60482,61068,66151,63414
296,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,532.7 ,"Shelby County, IN",,44341,44229,44367,44522,44729,IN,54639,53019,61327,57193,59798
295,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,539.0 ,"Shelby County, IN",,44341,44229,44367,44522,44729,IN,54639,53019,61327,57193,59798
3,Indiana,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,"1,028.6 ","Shelby County, IN",,44341,44229,44367,44522,44729,IN,54639,53019,61327,57193,59798
241,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,519.6 ,"Knox County, IN",56.0,37760,37333,37044,36596,36594,IN,42818,43897,44044,48606,48760
241,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,523.1 ,"Knox County, IN",56.0,37760,37333,37044,36596,36594,IN,42818,43897,44044,48606,48760
208,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,515.1 ,"Jefferson County, IN",55.5,32297,32230,32013,32157,32308,IN,47841,51534,51163,51031,53378
208,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,518.7 ,"Jefferson County, IN",55.5,32297,32230,32013,32157,32308,IN,47841,51534,51163,51031,53378
420,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,510.0 ,"Grant County, IN",59.0,67479,66669,66305,66039,65769,IN,39984,40177,44790,45138,47509
7,Indiana,All Cancer Sites,  White Hispanic,All Sexes,All Ages,469.5 ,"Grant County, IN",59.0,67479,66669,66305,66039,65769,IN,39984,40177,44790,45138,47509
412,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,512.3 ,"Grant County, IN",59.0,67479,66669,66305,66039,65769,IN,39984,40177,44790,45138,47509
29,Indiana,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,511.8 ,"Grant County, IN",59.0,67479,66669,66305,66039,65769,IN,39984,40177,44790,45138,47509
7,Indiana,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,429.7 ,"Grant County, IN",59.0,67479,66669,66305,66039,65769,IN,39984,40177,44790,45138,47509
227,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,509.4 ,"Putnam County, IN",,37382,37113,37363,37486,37576,IN,53910,50896,57402,54718,64098
227,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,512.2 ,"Putnam County, IN",,37382,37113,37363,37486,37576,IN,53910,50896,57402,54718,64098
115,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,507.3 ,"Fountain County, IN",60.0,16537,16457,16419,16390,16346,IN,51108,43571,50817,53493,55337
115,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,511.2 ,"Fountain County, IN",60.0,16537,16457,16419,16390,16346,IN,51108,43571,50817,53493,55337
320,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,503.3 ,"Dearborn County, IN",,49455,49436,49564,49482,49458,IN,64093,63876,65005,66502,71351
319,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,506.2 ,"Dearborn County, IN",,49455,49436,49564,49482,49458,IN,64093,63876,65005,66502,71351
165,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,497.7 ,"Jennings County, IN",,27834,27648,27652,27679,27735,IN,46047,50425,48961,51560,55022
165,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,499.9 ,"Jennings County, IN",,27834,27648,27652,27679,27735,IN,46047,50425,48961,51560,55022
87,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,496.8 ,"Blackford County, IN",56.0,12242,12115,12028,11924,11758,IN,39611,42588,42636,45161,46811
87,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,497.9 ,"Blackford County, IN",56.0,12242,12115,12028,11924,11758,IN,39611,42588,42636,45161,46811
151,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,494.2 ,"Starke County, IN",53.0,22860,23019,22935,22951,22995,IN,48106,46602,46940,49972,54001
150,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,500.2 ,"Starke County, IN",53.0,22860,23019,22935,22951,22995,IN,48106,46602,46940,49972,54001
425,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,492.6 ,"Hancock County, IN",,72413,73765,74998,76478,78168,IN,70277,70655,73294,73831,77905
423,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,496.0 ,"Hancock County, IN",,72413,73765,74998,76478,78168,IN,70277,70655,73294,73831,77905
8,Indiana,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,413.2 ,"Hancock County, IN",,72413,73765,74998,76478,78168,IN,70277,70655,73294,73831,77905
164,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,491.7 ,"White County, IN",,24274,24074,24163,24133,24102,IN,50370,47439,52377,58380,58295
5,Indiana,All Cancer Sites,  White Hispanic,All Sexes,All Ages,802.9 ,"White County, IN",,24274,24074,24163,24133,24102,IN,50370,47439,52377,58380,58295
159,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,487.4 ,"White County, IN",,24274,24074,24163,24133,24102,IN,50370,47439,52377,58380,58295
5,Indiana,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,771.9 ,"White County, IN",,24274,24074,24163,24133,24102,IN,50370,47439,52377,58380,58295
754,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,490.9 ,"Madison County, IN",,129388,129329,129418,129573,129569,IN,45065,45853,44987,49522,54145
5,Indiana,All Cancer Sites,  White Hispanic,All Sexes,All Ages,216.3 ,"Madison County, IN",,129388,129329,129418,129573,129569,IN,45065,45853,44987,49522,54145
749,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,495.3 ,"Madison County, IN",,129388,129329,129418,129573,129569,IN,45065,45853,44987,49522,54145
46,Indiana,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,415.4 ,"Madison County, IN",,129388,129329,129418,129573,129569,IN,45065,45853,44987,49522,54145
5,Indiana,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,208.4 ,"Madison County, IN",,129388,129329,129418,129573,129569,IN,45065,45853,44987,49522,54145
500,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,489.7 ,"Howard County, IN",61.0,82338,82304,82210,82257,82544,IN,47390,49204,51035,55365,54048
498,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,495.8 ,"Howard County, IN",61.0,82338,82304,82210,82257,82544,IN,47390,49204,51035,55365,54048
30,Indiana,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,475.8 ,"Howard County, IN",61.0,82338,82304,82210,82257,82544,IN,47390,49204,51035,55365,54048
46,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,488.1 ,"Union County, IN",58.5,7185,7139,7159,7029,7054,IN,45050,46862,48206,50300,53866
46,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,491.8 ,"Union County, IN",58.5,7185,7139,7159,7029,7054,IN,45050,46862,48206,50300,53866
103,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,486.3 ,"Tipton County, IN",,15249,15163,15137,15112,15148,IN,56292,60756,55503,60896,69960
102,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,490.7 ,"Tipton County, IN",,15249,15163,15137,15112,15148,IN,56292,60756,55503,60896,69960
210,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,484.4 ,"Wabash County, IN",57.0,31860,31513,31380,31198,30996,IN,48223,51561,50177,51487,59874
209,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,486.3 ,"Wabash County, IN",57.0,31860,31513,31380,31198,30996,IN,48223,51561,50177,51487,59874
142,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,484.0 ,"Scott County, IN",61.0,23660,23687,23793,23784,23873,IN,43104,47738,48615,44913,50571
141,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,486.6 ,"Scott County, IN",61.0,23660,23687,23793,23784,23873,IN,43104,47738,48615,44913,50571
786,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,482.4 ,"Johnson County, IN",60.0,148962,151540,153820,156093,158167,IN,68256,67215,70690,69880,74427
4,Indiana,All Cancer Sites,  White Hispanic,All Sexes,All Ages,178.0 ,"Johnson County, IN",60.0,148962,151540,153820,156093,158167,IN,68256,67215,70690,69880,74427
782,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,487.2 ,"Johnson County, IN",60.0,148962,151540,153820,156093,158167,IN,68256,67215,70690,69880,74427
6,Indiana,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,352.1 ,"Johnson County, IN",60.0,148962,151540,153820,156093,158167,IN,68256,67215,70690,69880,74427
8,Indiana,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,279.5 ,"Johnson County, IN",60.0,148962,151540,153820,156093,158167,IN,68256,67215,70690,69880,74427
5,Indiana,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,199.3 ,"Johnson County, IN",60.0,148962,151540,153820,156093,158167,IN,68256,67215,70690,69880,74427
422,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,482.4 ,"Floyd County, IN",61.0,76505,76734,77006,77834,78522,IN,57367,58703,61009,64992,64614
420,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,485.5 ,"Floyd County, IN",61.0,76505,76734,77006,77834,78522,IN,57367,58703,61009,64992,64614
17,Indiana,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,458.6 ,"Floyd County, IN",61.0,76505,76734,77006,77834,78522,IN,57367,58703,61009,64992,64614
141,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,482.1 ,"Owen County, IN",52.0,20826,20898,20791,20862,20799,IN,43731,46069,49044,49731,53387
140,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,484.9 ,"Owen County, IN",52.0,20826,20898,20791,20862,20799,IN,43731,46069,49044,49731,53387
53,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,481.8 ,"Benton County, IN",,8693,8658,8631,8653,8748,IN,50754,47218,52841,51649,55016
53,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,488.3 ,"Benton County, IN",,8693,8658,8631,8653,8748,IN,50754,47218,52841,51649,55016
106,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,481.2 ,"Rush County, IN",75.0,16708,16639,16643,16635,16581,IN,48970,50412,51113,53271,54371
105,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,481.8 ,"Rush County, IN",75.0,16708,16639,16643,16635,16581,IN,48970,50412,51113,53271,54371
162,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,480.8 ,"Clay County, IN",55.0,26395,26210,26167,26175,26225,IN,48947,50185,50746,52699,54349
162,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,481.5 ,"Clay County, IN",55.0,26395,26210,26167,26175,26225,IN,48947,50185,50746,52699,54349
3342,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,479.2 ,"Marion County, IN",42.1,939843,945685,950537,958700,964582,IN,41407,45300,47642,48409,50707
127,Indiana,All Cancer Sites,  White Hispanic,All Sexes,All Ages,348.2 ,"Marion County, IN",42.1,939843,945685,950537,958700,964582,IN,41407,45300,47642,48409,50707
3215,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,485.5 ,"Marion County, IN",42.1,939843,945685,950537,958700,964582,IN,41407,45300,47642,48409,50707
1097,Indiana,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,458.3 ,"Marion County, IN",42.1,939843,945685,950537,958700,964582,IN,41407,45300,47642,48409,50707
56,Indiana,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,276.8 ,"Marion County, IN",42.1,939843,945685,950537,958700,964582,IN,41407,45300,47642,48409,50707
133,Indiana,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,327.5 ,"Marion County, IN",42.1,939843,945685,950537,958700,964582,IN,41407,45300,47642,48409,50707
555,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,477.1 ,"Vigo County, IN",60.0,107533,107790,107569,107367,107038,IN,39635,43560,42497,48335,48082
553,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,481.1 ,"Vigo County, IN",60.0,107533,107790,107569,107367,107038,IN,39635,43560,42497,48335,48082
24,Indiana,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,408.0 ,"Vigo County, IN",60.0,107533,107790,107569,107367,107038,IN,39635,43560,42497,48335,48082
4,Indiana,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,227.0 ,"Vigo County, IN",60.0,107533,107790,107569,107367,107038,IN,39635,43560,42497,48335,48082
102,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,477.1 ,"Vermillion County, IN",65.0,15593,15593,15503,15510,15498,IN,44376,51425,46330,49287,50723
102,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,476.1 ,"Vermillion County, IN",65.0,15593,15593,15503,15510,15498,IN,44376,51425,46330,49287,50723
301,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,475.1 ,"Henry County, IN",56.0,48655,48345,48170,48131,47972,IN,47954,45356,48915,50183,49293
300,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,477.0 ,"Henry County, IN",56.0,48655,48345,48170,48131,47972,IN,47954,45356,48915,50183,49293
3,Indiana,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,314.7 ,"Henry County, IN",56.0,48655,48345,48170,48131,47972,IN,47954,45356,48915,50183,49293
57,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,474.0 ,"Warren County, IN",64.0,8270,8165,8204,8280,8265,IN,57768,55466,58045,60596,64109
57,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,474.2 ,"Warren County, IN",64.0,8270,8165,8204,8280,8265,IN,57768,55466,58045,60596,64109
610,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,472.7 ,"Delaware County, IN",57.0,115767,115657,115246,114297,114135,IN,40633,41404,41874,43096,45912
608,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,475.9 ,"Delaware County, IN",57.0,115767,115657,115246,114297,114135,IN,40633,41404,41874,43096,45912
32,Indiana,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,428.5 ,"Delaware County, IN",57.0,115767,115657,115246,114297,114135,IN,40633,41404,41874,43096,45912
918,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,472.6 ,"Porter County, IN",0.0,167334,167475,168495,169488,170389,IN,66070,67302,67525,69298,74064
40,Indiana,All Cancer Sites,  White Hispanic,All Sexes,All Ages,380.4 ,"Porter County, IN",0.0,167334,167475,168495,169488,170389,IN,66070,67302,67525,69298,74064
878,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,478.5 ,"Porter County, IN",0.0,167334,167475,168495,169488,170389,IN,66070,67302,67525,69298,74064
19,Indiana,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,458.1 ,"Porter County, IN",0.0,167334,167475,168495,169488,170389,IN,66070,67302,67525,69298,74064
6,Indiana,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,235.1 ,"Porter County, IN",0.0,167334,167475,168495,169488,170389,IN,66070,67302,67525,69298,74064
41,Indiana,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,371.4 ,"Porter County, IN",0.0,167334,167475,168495,169488,170389,IN,66070,67302,67525,69298,74064
152,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,472.2 ,"Decatur County, IN",61.0,26339,26565,26620,26725,26559,IN,51625,51999,55808,57441,60891
152,Indiana,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,476.1 ,"Decatur County, IN",61.0,26339,26565,26620,26725,26559,IN,51625,51999,55808,57441,60891
600,Indiana,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,472.1 ,"Clark County, IN",76.0,114819,115588,116545,117280,118302,IN,51614,51837,52746,56774,59441
