average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
42,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,517.3 ,"Presque Isle County, MI",55.0,12801,12735,12742,12698,12592,MI,41658,43484,43244,45502,47339
8,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.3 ,"Presque Isle County, MI",55.0,12801,12735,12742,12698,12592,MI,41658,43484,43244,45502,47339
35,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,919.3 ,"Presque Isle County, MI",55.0,12801,12735,12742,12698,12592,MI,41658,43484,43244,45502,47339
64,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,514.1 ,"Antrim County, MI",61.0,23035,23079,23270,23323,23324,MI,49118,50356,50583,56456,58317
16,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.2 ,"Antrim County, MI",61.0,23035,23079,23270,23323,23324,MI,49118,50356,50583,56456,58317
50,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,842.6 ,"Antrim County, MI",61.0,23035,23079,23270,23323,23324,MI,49118,50356,50583,56456,58317
63,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,510.6 ,"Dickinson County, MI",,25661,25499,25424,25371,25239,MI,47616,46094,48291,52348,53751
15,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,43.2 ,"Dickinson County, MI",,25661,25499,25424,25371,25239,MI,47616,46094,48291,52348,53751
50,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,896.4 ,"Dickinson County, MI",,25661,25499,25424,25371,25239,MI,47616,46094,48291,52348,53751
65,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,509.0 ,"Charlevoix County, MI",56.5,26210,26190,26212,26187,26143,MI,48267,52944,51457,54491,58831
17,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.5 ,"Charlevoix County, MI",56.5,26210,26190,26212,26187,26143,MI,48267,52944,51457,54491,58831
51,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,858.0 ,"Charlevoix County, MI",56.5,26210,26190,26212,26187,26143,MI,48267,52944,51457,54491,58831
31,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,476.9 ,"Missaukee County, MI",49.0,14882,15018,15020,15101,15118,MI,42836,41625,44553,48413,51317
11,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.8 ,"Missaukee County, MI",49.0,14882,15018,15020,15101,15118,MI,42836,41625,44553,48413,51317
22,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,745.3 ,"Missaukee County, MI",49.0,14882,15018,15020,15101,15118,MI,42836,41625,44553,48413,51317
41,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,439.0 ,"Benzie County, MI",57.0,17390,17534,17624,17761,17766,MI,48127,50323,54065,51905,56934
12,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.3 ,"Benzie County, MI",57.0,17390,17534,17624,17761,17766,MI,48127,50323,54065,51905,56934
31,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,715.6 ,"Benzie County, MI",57.0,17390,17534,17624,17761,17766,MI,48127,50323,54065,51905,56934
52,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,393.6 ,"Leelanau County, MI",61.0,21633,21507,21645,21714,21761,MI,61397,62174,66372,67349,72888
12,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,43.0 ,"Leelanau County, MI",61.0,21633,21507,21645,21714,21761,MI,61397,62174,66372,67349,72888
42,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,682.5 ,"Leelanau County, MI",61.0,21633,21507,21645,21714,21761,MI,61397,62174,66372,67349,72888
6,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,375.6 ,"Keweenaw County, MI",50.0,2123,2139,2085,2090,2116,MI,40862,42799,43812,51641,47318
5,Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,676.6 ,"Keweenaw County, MI",50.0,2123,2139,2085,2090,2116,MI,40862,42799,43812,51641,47318
5,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,32.6 ,"Sunflower County, MS",32.0,26877,26493,26142,26211,25110,MS,28184,29529,29704,31329,32948
67,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,862.6 ,"Sunflower County, MS",32.0,26877,26493,26142,26211,25110,MS,28184,29529,29704,31329,32948
27,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,100.3 ,"Sunflower County, MS",32.0,26877,26493,26142,26211,25110,MS,28184,29529,29704,31329,32948
45,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,379.6 ","Sunflower County, MS",32.0,26877,26493,26142,26211,25110,MS,28184,29529,29704,31329,32948
7,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,31.8 ,"Monroe County, MS",44.0,35823,35897,35851,35543,35252,MS,38893,38208,40371,44681,42464
86,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,588.2 ,"Monroe County, MS",44.0,35823,35897,35851,35543,35252,MS,38893,38208,40371,44681,42464
30,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,75.6 ,"Monroe County, MS",44.0,35823,35897,35851,35543,35252,MS,38893,38208,40371,44681,42464
63,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,945.9 ,"Monroe County, MS",44.0,35823,35897,35851,35543,35252,MS,38893,38208,40371,44681,42464
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,31.4 ,"Coahoma County, MS",29.0,24500,23834,23214,22605,22124,MS,25948,26815,28921,29380,30242
54,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,683.1 ,"Coahoma County, MS",29.0,24500,23834,23214,22605,22124,MS,25948,26815,28921,29380,30242
25,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,103.3 ,"Coahoma County, MS",29.0,24500,23834,23214,22605,22124,MS,25948,26815,28921,29380,30242
32,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,959.3 ,"Coahoma County, MS",29.0,24500,23834,23214,22605,22124,MS,25948,26815,28921,29380,30242
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,31.1 ,"Tippah County, MS",56.0,22018,22063,21953,22039,22015,MS,38297,38571,39695,39833,44696
50,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,643.9 ,"Tippah County, MS",56.0,22018,22063,21953,22039,22015,MS,38297,38571,39695,39833,44696
17,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.7 ,"Tippah County, MS",56.0,22018,22063,21953,22039,22015,MS,38297,38571,39695,39833,44696
36,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,055.9 ","Tippah County, MS",56.0,22018,22063,21953,22039,22015,MS,38297,38571,39695,39833,44696
9,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,29.4 ,"Pearl River County, MS",43.0,54944,55037,55255,55323,55535,MS,43420,43654,47757,45268,45874
135,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,640.4 ,"Pearl River County, MS",43.0,54944,55037,55255,55323,55535,MS,43420,43654,47757,45268,45874
40,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,66.9 ,"Pearl River County, MS",43.0,54944,55037,55255,55323,55535,MS,43420,43654,47757,45268,45874
105,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,105.6 ","Pearl River County, MS",43.0,54944,55037,55255,55323,55535,MS,43420,43654,47757,45268,45874
3,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,29.3 ,"Tishomingo County, MS",58.0,19481,19442,19518,19383,19383,MS,37740,37909,35031,41455,43341
54,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,655.7 ,"Tishomingo County, MS",58.0,19481,19442,19518,19383,19383,MS,37740,37909,35031,41455,43341
19,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,85.6 ,"Tishomingo County, MS",58.0,19481,19442,19518,19383,19383,MS,37740,37909,35031,41455,43341
38,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,009.8 ","Tishomingo County, MS",58.0,19481,19442,19518,19383,19383,MS,37740,37909,35031,41455,43341
3,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,28.8 ,"Stone County, MS",45.0,18271,18183,18593,17997,18336,MS,42295,41884,44159,44622,47187
37,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,625.8 ,"Stone County, MS",45.0,18271,18183,18593,17997,18336,MS,42295,41884,44159,44622,47187
11,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.9 ,"Stone County, MS",45.0,18271,18183,18593,17997,18336,MS,42295,41884,44159,44622,47187
29,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,105.7 ","Stone County, MS",45.0,18271,18183,18593,17997,18336,MS,42295,41884,44159,44622,47187
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,28.1 ,"Leflore County, MS",29.0,30241,29779,29292,28616,28183,MS,26520,27573,25569,29244,29687
65,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,716.1 ,"Leflore County, MS",29.0,30241,29779,29292,28616,28183,MS,26520,27573,25569,29244,29687
25,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,87.7 ,"Leflore County, MS",29.0,30241,29779,29292,28616,28183,MS,26520,27573,25569,29244,29687
44,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,120.4 ","Leflore County, MS",29.0,30241,29779,29292,28616,28183,MS,26520,27573,25569,29244,29687
6,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,27.9 ,"Oktibbeha County, MS",47.0,49510,49534,49678,49249,49587,MS,38011,36105,39387,39130,41631
63,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,515.7 ,"Oktibbeha County, MS",47.0,49510,49534,49678,49249,49587,MS,38011,36105,39387,39130,41631
25,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.3 ,"Oktibbeha County, MS",47.0,49510,49534,49678,49249,49587,MS,38011,36105,39387,39130,41631
43,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,794.7 ,"Oktibbeha County, MS",47.0,49510,49534,49678,49249,49587,MS,38011,36105,39387,39130,41631
7,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,26.5 ,"Warren County, MS",50.0,47481,46958,46682,46093,45381,MS,40465,41162,44227,46049,46606
99,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,604.1 ,"Warren County, MS",50.0,47481,46958,46682,46093,45381,MS,40465,41162,44227,46049,46606
36,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.3 ,"Warren County, MS",50.0,47481,46958,46682,46093,45381,MS,40465,41162,44227,46049,46606
70,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,993.6 ,"Warren County, MS",50.0,47481,46958,46682,46093,45381,MS,40465,41162,44227,46049,46606
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,26.2 ,"Neshoba County, MS",38.0,29481,29473,29435,29151,29118,MS,38068,37195,38728,36236,41795
59,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,600.4 ,"Neshoba County, MS",38.0,29481,29473,29435,29151,29118,MS,38068,37195,38728,36236,41795
24,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,79.0 ,"Neshoba County, MS",38.0,29481,29473,29435,29151,29118,MS,38068,37195,38728,36236,41795
40,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,916.2 ,"Neshoba County, MS",38.0,29481,29473,29435,29151,29118,MS,38068,37195,38728,36236,41795
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,24.8 ,"Scott County, MS",38.0,28432,28351,28436,28319,28124,MS,34469,34452,37201,38034,41532
59,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,630.8 ,"Scott County, MS",38.0,28432,28351,28436,28319,28124,MS,34469,34452,37201,38034,41532
24,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,79.2 ,"Scott County, MS",38.0,28432,28351,28436,28319,28124,MS,34469,34452,37201,38034,41532
39,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,974.2 ,"Scott County, MS",38.0,28432,28351,28436,28319,28124,MS,34469,34452,37201,38034,41532
6,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,24.1 ,"Washington County, MS",39.0,47959,47183,46197,45036,43909,MS,27539,30187,30865,33991,31018
111,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,706.9 ,"Washington County, MS",39.0,47959,47183,46197,45036,43909,MS,27539,30187,30865,33991,31018
42,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,80.9 ,"Washington County, MS",39.0,47959,47183,46197,45036,43909,MS,27539,30187,30865,33991,31018
74,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,124.6 ","Washington County, MS",39.0,47959,47183,46197,45036,43909,MS,27539,30187,30865,33991,31018
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.1 ,"Bolivar County, MS",34.0,33230,32549,31718,31115,30628,MS,30311,29633,34216,33116,30309
83,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,786.4 ,"Bolivar County, MS",34.0,33230,32549,31718,31115,30628,MS,30311,29633,34216,33116,30309
30,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,89.7 ,"Bolivar County, MS",34.0,33230,32549,31718,31115,30628,MS,30311,29633,34216,33116,30309
56,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,231.4 ","Bolivar County, MS",34.0,33230,32549,31718,31115,30628,MS,30311,29633,34216,33116,30309
12,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.0 ,"Lee County, MS",57.0,84740,84837,85071,85276,85436,MS,43098,43834,51559,51088,50803
182,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,667.9 ,"Lee County, MS",57.0,84740,84837,85071,85276,85436,MS,43098,43834,51559,51088,50803
67,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.2 ,"Lee County, MS",57.0,84740,84837,85071,85276,85436,MS,43098,43834,51559,51088,50803
128,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,085.7 ","Lee County, MS",57.0,84740,84837,85071,85276,85436,MS,43098,43834,51559,51088,50803
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.7 ,"Adams County, MS",51.0,31561,31569,31462,31044,30693,MS,32673,32956,31044,33392,34583
88,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,702.2 ,"Adams County, MS",51.0,31561,31569,31462,31044,30693,MS,32673,32956,31044,33392,34583
32,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,82.3 ,"Adams County, MS",51.0,31561,31569,31462,31044,30693,MS,32673,32956,31044,33392,34583
61,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,096.3 ","Adams County, MS",51.0,31561,31569,31462,31044,30693,MS,32673,32956,31044,33392,34583
8,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.1 ,"Lowndes County, MS",45.0,59697,59549,59147,58760,58595,MS,41880,44142,42277,44348,49251
135,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,671.6 ,"Lowndes County, MS",45.0,59697,59549,59147,58760,58595,MS,41880,44142,42277,44348,49251
45,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.0 ,"Lowndes County, MS",45.0,59697,59549,59147,58760,58595,MS,41880,44142,42277,44348,49251
98,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,104.7 ","Lowndes County, MS",45.0,59697,59549,59147,58760,58595,MS,41880,44142,42277,44348,49251
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.0 ,"Copiah County, MS",38.0,28865,28647,28528,28400,28065,MS,34723,34450,39107,38664,42299
67,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,634.8 ,"Copiah County, MS",38.0,28865,28647,28528,28400,28065,MS,34723,34450,39107,38664,42299
25,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.2 ,"Copiah County, MS",38.0,28865,28647,28528,28400,28065,MS,34723,34450,39107,38664,42299
46,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,987.3 ,"Copiah County, MS",38.0,28865,28647,28528,28400,28065,MS,34723,34450,39107,38664,42299
3,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.9 ,"Prentiss County, MS",42.0,25440,25405,25215,25088,25126,MS,38550,36558,36654,41281,43465
57,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,590.1 ,"Prentiss County, MS",42.0,25440,25405,25215,25088,25126,MS,38550,36558,36654,41281,43465
21,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.7 ,"Prentiss County, MS",42.0,25440,25405,25215,25088,25126,MS,38550,36558,36654,41281,43465
40,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,885.8 ,"Prentiss County, MS",42.0,25440,25405,25215,25088,25126,MS,38550,36558,36654,41281,43465
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.9 ,"Panola County, MS",31.0,34202,34241,34158,34156,34192,MS,35517,35570,35927,39198,40655
80,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,679.5 ,"Panola County, MS",31.0,34202,34241,34158,34156,34192,MS,35517,35570,35927,39198,40655
25,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,65.7 ,"Panola County, MS",31.0,34202,34241,34158,34156,34192,MS,35517,35570,35927,39198,40655
59,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,151.8 ","Panola County, MS",31.0,34202,34241,34158,34156,34192,MS,35517,35570,35927,39198,40655
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.5 ,"Union County, MS",43.0,28311,28308,28486,28615,28815,MS,42120,44880,46979,46600,49320
62,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,621.6 ,"Union County, MS",43.0,28311,28308,28486,28615,28815,MS,42120,44880,46979,46600,49320
19,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,66.6 ,"Union County, MS",43.0,28311,28308,28486,28615,28815,MS,42120,44880,46979,46600,49320
46,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,015.9 ","Union County, MS",43.0,28311,28308,28486,28615,28815,MS,42120,44880,46979,46600,49320
5,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.1 ,"Alcorn County, MS",44.0,37276,37246,37165,36810,36953,MS,41383,38675,39528,40010,43496
79,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,552.8 ,"Alcorn County, MS",44.0,37276,37246,37165,36810,36953,MS,41383,38675,39528,40010,43496
25,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.0 ,"Alcorn County, MS",44.0,37276,37246,37165,36810,36953,MS,41383,38675,39528,40010,43496
58,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,902.6 ,"Alcorn County, MS",44.0,37276,37246,37165,36810,36953,MS,41383,38675,39528,40010,43496
3,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.0 ,"Simpson County, MS",42.0,27169,26992,26905,26717,26658,MS,37742,39568,38385,38173,47664
