County,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Incidence Rate cases per 100,000"
Wicomico County  6,315,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,586.1 
Harford County  6,803,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,571.4 
Cecil County  6,332,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,570.9 
Allegany County  6,263,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,556.8 
Baltimore City  6,1604,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,553.2 
Dorchester County  6,122,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,550.6 
Worcester County  6,234,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,544.3 
Somerset County  6,83,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,543.4 
Baltimore County  6,2468,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,535.5 
Carroll County  6,529,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,532.3 
Queen Annes County  6,166,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,518.5 
Talbot County  6,159,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,517.1 
Caroline County  6,99,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,514.7 
Charles County  6,380,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,510.2 
Kent County  6,80,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,508.3 
Washington County  6,445,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,497.4 
Anne Arundel County  6,1482,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,493.4 
Frederick County  6,637,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,488.7 
Calvert County  6,248,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,485.2 
St. Marys County  6,282,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,482.8 
Garrett County  6,95,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,443.8 
Prince Georges County  6,1874,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,441.0 
Howard County  6,680,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,425.2 
Montgomery County  6,2189,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,400.6 
Cecil County  6,306,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,491.3 
Wicomico County  6,308,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,490.6 
Allegany County  6,246,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,486.3 
Somerset County  6,72,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,480.9 
Harford County  6,783,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,476.2 
Washington County  6,454,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,471.1 
Worcester County  6,209,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,470.6 
Baltimore County  6,2621,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,464.0 
Queen Annes County  6,149,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,455.4 
Carroll County  6,500,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,454.0 
Dorchester County  6,108,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,450.0 
Baltimore City  6,1675,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,445.7 
Caroline County  6,95,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,445.5 
Kent County  6,74,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,442.7 
Anne Arundel County  6,1514,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,441.1 
St. Marys County  6,266,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,435.9 
Garrett County  6,95,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,427.9 
Frederick County  6,637,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,423.6 
Calvert County  6,232,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,417.5 
Talbot County  6,142,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,409.4 
Charles County  6,354,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,394.9 
Howard County  6,714,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,388.0 
Prince Georges County  6,2054,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,386.2 
Montgomery County  6,2407,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,370.4 
Dukes County  7,71,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,558.8 
Barnstable County  7,991,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,532.1 
Plymouth County  7,1642,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,530.9 
Nantucket County  7,33,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,524.1 
Bristol County  7,1684,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,523.7 
Worcester County  7,2294,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,504.8 
Norfolk County  7,1967,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,498.5 
Essex County  7,2171,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,491.3 
Berkshire County  7,442,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,477.3 
Middlesex County  7,3872,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,460.3 
Suffolk County  7,1536,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,457.4 
Hampden County  7,1190,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,456.7 
Franklin County  7,206,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,422.1 
Hampshire County  7,364,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,412.2 
Nantucket County  7,38,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,571.1 
Norfolk County  7,2180,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,463.7 
Barnstable County  7,966,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,463.5 
Plymouth County  7,1644,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,463.3 
Worcester County  7,2383,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,461.1 
Essex County  7,2365,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,451.0 
Dukes County  7,60,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,449.0 
Middlesex County  7,4284,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,433.4 
Bristol County  7,1613,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,430.8 
Hampden County  7,1304,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,422.1 
Berkshire County  7,429,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.5 
Hampshire County  7,420,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,411.5 
Suffolk County  7,1666,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,403.4 
Franklin County  7,219,Massachusetts,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,390.0 
Kalkaska County  6,74,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,592.1 
Roscommon County  6,140,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,575.5 
Ogemaw County  6,100,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,568.1 
Wayne County  7,5131,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,553.1 
Missaukee County  6,60,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,542.2 
Macomb County  7,2672,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,537.8 
Grand Traverse County  6,314,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,536.4 
Benzie County  6,77,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,531.3 
Wexford County  6,117,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,528.7 
Oakland County  7,3733,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,524.1 
Lapeer County  6,298,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,523.5 
Antrim County  6,105,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,520.0 
Bay County  6,351,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,517.7 
Delta County  6,144,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,509.3 
St. Clair County  6,522,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,508.2 
Leelanau County  6,96,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,508.2 
Jackson County  6,496,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,507.4 
Saginaw County  6,603,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,505.0 
Montmorency County  6,47,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,500.4 
Huron County  6,126,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,500.4 
Osceola County  6,83,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.9 
Berrien County  6,497,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.4 
Tuscola County  6,186,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.1 
Eaton County  6,333,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,498.8 
Gladwin County  6,111,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,498.5 
Alpena County  6,107,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,497.7 
Arenac County  6,62,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,496.4 
Mecosta County  6,128,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,496.1 
Shiawassee County  6,210,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,495.9 
Clare County  6,120,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,494.2 
Oscoda County  6,38,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,493.8 
Sanilac County  6,148,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,493.7 
Crawford County  6,61,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,492.7 
Genesee County  6,1178,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,492.6 
Muskegon County  6,498,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,490.9 
Van Buren County  6,230,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,486.7 
Menominee County  6,93,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,482.7 
Washtenaw County  6,826,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,476.0 
Iosco County  6,111,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,473.9 
Alcona County  6,54,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,473.8 
Otsego County  6,81,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,472.8 
Presque Isle County  6,58,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,472.1 
Ingham County  6,623,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,466.7 
Calhoun County  6,373,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,466.1 
Montcalm County  6,186,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,465.8 
Livingston County  6,530,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,463.5 
Cheboygan County  6,98,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,458.0 
Schoolcraft County  6,31,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,456.9 
Cass County  6,167,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,455.9 
Hillsdale County  6,137,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,454.3 
Clinton County  6,210,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,451.5 
Allegan County  6,307,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,451.3 
Lenawee County  6,275,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,449.8 
Kalamazoo County  6,589,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,449.1 
Kent County  6,1404,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,448.8 
Emmet County  6,107,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,448.2 
Gratiot County  6,110,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,447.9 
Ionia County  6,160,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,446.8 
Newaygo County  6,145,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,445.2 
Chippewa County  6,109,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,443.2 
Dickinson County  6,83,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,440.1 
Manistee County  6,92,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,440.0 
Midland County  6,227,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,438.7 
Lake County  6,51,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,433.9 
Charlevoix County  6,87,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,433.6 
Marquette County  6,190,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,432.2 
Oceana County  6,80,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,431.8 
Branch County  6,115,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,431.7 
Monroe County  6,400,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,431.2 
Luce County  6,21,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,428.5 
Isabella County  6,129,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,425.0 
Barry County  6,167,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,423.3 
Mackinac County  6,40,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,414.8 
Baraga County  6,28,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,414.7 
Alger County  6,35,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,413.4 
Ottawa County  6,598,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,411.1 
St. Joseph County  6,151,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,407.1 
Mason County  6,88,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,402.9 
Houghton County  6,85,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,400.9 
Gogebic County  6,51,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,395.0 
Iron County  6,42,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,384.9 
Ontonagon County  6,29,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,366.6 
Keweenaw County  6,7,Michigan,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,264.0 
Oscoda County  6,33,Michigan,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,532.6 
Wexford County  6,104,Michigan,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,479.6 
Roscommon County  6,105,Michigan,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,478.6 
Clare County  6,107,Michigan,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,470.4 
Macomb County  7,2738,Michigan,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,469.0 
Kalkaska County  6,57,Michigan,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,466.6 
Bay County  6,348,Michigan,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,459.4 
Wayne County  7,5091,Michigan,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,455.7 
Gratiot County  6,116,Michigan,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,452.0 
